Address Line 1,Address Line 2,Area Manager,Breakfast,Cakes,City,Concept,Core Menu,Country,DMA Code,DMA Name,District Code,District Name,Drive-thru,Escalation 1,Escalation 2,Franchisee Email,Franchisee Name,Franchisee Phone,Last Modernization Date,Open Date,Region Code,Region Name,Store Email,Store Name,Store Number,Store Phone,Temp Closed,Venue Type,ZIP
"Calle 23 #605 local 42, entre 62 y 70, Localidad de Caucel (Plaza Gran Santa Fé)",,jorge.bustillos@rmglobalgroup.com.mx,N,N,Merida,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX15,RM Global,Y,adrian.ramirez@rmglobalgroup.com.mx,daniel.bobadilla@rmglobalgroup.com.mx,ruben.bobadilla@rmglobalgroup.com.mx,RM Global Group S.A De C.V.,0115219999699621,2019-02-10,2019-02-10,MEX,Mexico,dq.caucel@rmglobalgroup.com.mx,CAUCEL,45521,0119999213629,N,Free-Standing,97314
Autopista Torreón San Pedro #3302,,kimberlymaldonado@dqtorreon.com.mx,N,N,Torreon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX04,Deiri King,Y,,b_l_h@hotmail.com,fvillalobosfajardo@hotmail.com,Deiri King S A De C V,0115218711319533,2019-06-22,2019-06-22,MEX,Mexico,dqmargaritas@grupoarlosa.net,MARGARITAS,45553,0118717244991,N,Free-Standing,27106
"Autopista Qro-Celaya 5501, Colonia El Jacal. CP",,krazo@ggef.mx,N,N,Queretaro,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2019-03-23,2019-03-23,MEX,Mexico,ygarcia@ggef.mx,ESFERA,45554,011526622566334,N,Free-Standing,76180
"Estacionamiento de Plaza Galas #2507, Local 9. H. Colegio Militar Esq. Capitan Francisco de Ibarra, Col. Nueva Vizcaya",Durango Hampton - Boulevard Heroico Colegio Militar,jcampo@ggef.mx ,N,N,Durango,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2019-07-04,2019-07-04,MEX,Mexico,lnava@ggef.mx,HAMPTON,45558,011526188841933,N,Free-Standing,34080
Hacienda Peñuelas #6771 Residencial Cumbres las Palmas390,,Christian.lopez@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2019-04-14,2019-04-14,MEX,Mexico,dqplazacumbres@levaunidad.mx,PLAZA CUMBRES,45577,0115218113061382,N,Mall - In-line,64619
"Galerias Valle Oriente - Av. Lazaro Cardenas 1001, Paseo de las privanzas",,Joanacalzada@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2019-03-30,2019-03-30,MEX,Mexico,gvo@levaunidad.mx,VALLE ORIENTE,45578,0115218131439196,N,Mall - In-line,64750
Centro Comercial Punto/ Boulevard Punto Sur #235 Local LK 03,(frente a Starbucks),daniel.balandran@dequ.mx,N,N,Guadalajara,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX06,Dequ,N,,javasmm@yahoo.com.mx,santiago.ochoa@dequ.mx,Dequ S A De C V,0115213316996768,2019-07-16,2019-07-16,MEX,Mexico,dqpuntosur@gmail.com,PUNTO SUR,45598,0113316565402,N,Mall - In-line,45645
"Avenida de los Insurgentes Sur  # 1457 Local DR-4 Col. Insurgentes Mixcoac, Ciudad de México C.P. 03920",,lmartinez@hdgmx.com,N,N,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2019-05-22,2019-05-22,MEX,Mexico,dqmanacar@hdgmx.com,MANACAR,45625,0115201551106754,N,Mall - Food Court,03920
"Plaza Public Market- Av. CTM, Col. Real Ibiza CP 77723. Plaza del Carmen, Q Roo",,gcdorantes@hotmail.com,N,N,PLAYA DEL CARMEN,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2019-09-11,2019-09-11,MEX,Mexico,dqplayadelcarmen@dairyqueenqr.com.mx,PLAYA,45637,0112281470913,N,Strip Center,77723
"alle Jacarandas #103 Col. Ricardo Flores Magon CP. 62370 Cuernavaca Morelos, Edif. J. Forum Cuernavaca. Local PB-131",,mrodriguez@ggef.mx,N,N,Cuernavaca,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2019-06-16,2019-06-16,MEX,Mexico,mescalante@ggef.mx,FORUM,45643,011526622566334,N,Mall - In-line,62370
"Calle 19 A #20, entre 60 y 12, LOCAL 1,COL. FELIPE CARRILLO PUERTO",,jorge.bustillos@rmglobalgroup.com.mx,N,N,Merida,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX15,RM Global,N,adrian.ramirez@rmglobalgroup.com.mx,daniel.bobadilla@rmglobalgroup.com.mx,ruben.bobadilla@rmglobalgroup.com.mx,RM Global Group S.A De C.V.,0115219999699621,2019-08-29,2019-08-29,MEX,Mexico,dq.60@rmglobalgroup.com.mx,60,45644,0119994007402,N,Strip Center,97208
Plaza Chicxu - Tablaje Catastral 1371 Letra a y 1372 a Agua Azul,,jorge.bustillos@rmglobalgroup.com.mx,N,N,Merida,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX15,RM Global,N,adrian.ramirez@rmglobalgroup.com.mx,daniel.bobadilla@rmglobalgroup.com.mx,ruben.bobadilla@rmglobalgroup.com.mx,RM Global Group S.A De C.V.,0115219999699621,2019-07-01,2019-07-01,MEX,Mexico,dq.chicxulub@rmglobalgroup.com.mx,CHICXULUB,45654,011529992269572,N,Mall - Kiosk,97330
"Av. Rómulo Garza #410. Col. La Fe, San Nicolás de los Garza",,Afredom@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2019-07-06,2019-07-06,MEX,Mexico,dqcitadel2@levaunidad.mx,CITADEL 2,45667,0118113597062,N,Mall - In-line,66477
"Fenapo - Feria Nacional Potosina, Francisco Martinez de la Vega 255",,,N,N,San Luis Potosi,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX12,Organizacion Rodper,N,,direccion.operativa.dq@madapal.com,alberto.rodriguez@madapal.com,Organizacion Rodper Sa De Cv,0115214441880971,2019-08-01,2019-08-01,MEX,Mexico,direccion.operativa.dq@madapal.com,FENAPO,45679,0114448250001,N,Open Air/Lifestyle,78384
Centro Comercial Via Alta Local 1001-A.Camino a mancera Colonia La Gloria,,lperez@ggef.mx,N,N,Salamanca,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2019-08-27,2019-08-27,MEX,Mexico,camesquita@ggef.mx,SALAMANCA MALL VIA ALTA,45702,011526622566334,N,Mall - In-line,36773
Plaza Forum Tepic Local 49. Blvd Luis Donaldo Colosio # 680 Col. Benito Juarez Oriente,,dqoperacionestepic@gmail.com,N,N,Tepic,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX06,Dequ,N,rodrigo.martinez@dequ.mx,javasmm@yahoo.com.mx,santiago.ochoa@dequ.mx,Dequ S A De C V,0115213316996768,2019-12-13,2019-12-13,MEX,Mexico,dqforumtepic@gmail.com,FORUM,45703,011523116884466,N,Mall - In-line,63175
Local 405 Centro Comercial Santa Anita.Av. Adolfo Lopez Mateos Sur 9990,,daniel.balandran@dequ.mx,N,N,Guadalajara,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX06,Dequ,N,,javasmm@yahoo.com.mx,santiago.ochoa@dequ.mx,Dequ S A De C V,0115213316996768,2021-06-19,2021-06-19,MEX,Mexico,dqsantaanita@gmail.com,SANTA ANITA,45704,0113338521735,N,Mall - Kiosk,45645
Ignacio de la Llave # 44 Esq. Blvd Manuel Avila Camacho. Col. Ricardo Flores Magon,,alfredocruz@heladosinternacionales.com,N,N,Veracruz,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX08,Helados Internacionales,N,omarhernandez@heladosinternacionales.com,,juliomarquinez@grupoxalapa.com,Helados Internacionales S A De C V,0115212281048181,2021-03-31,2021-03-31,MEX,Mexico,dqacuario@heladosinternacionales.com,ACUARIO,45710,011522291943326,N,Free-Standing,91900
Marti Esquina Nunez de Balboa,Paseo José Martí #123 Esquina Vasco Núñez de Balboa Fracc. Reforma,rafaelgalan@heladosinternacionales.com,N,N,Veracruz,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX08,Helados Internacionales,Y,omarhernandez@heladosinternacionales.com,,juliomarquinez@grupoxalapa.com,Helados Internacionales S A De C V,0115212281048181,2020-08-28,2020-08-28,MEX,Mexico,dqmarti@heladosinternacionales.com,MARTÍ,45711,011522291668799,N,Free-Standing,91919
Plaza Sun Mall Blvd Progreso esq. con Solidaridad,,lramos@ggef.mx,N,N,Hermosillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2019-10-25,2019-10-25,MEX,Mexico,aochoa@ggef.mx,SUN MALL,45744,011526622566334,N,Mall - In-line,83117
"Centro Comercial: Encuentro Fortuna Dirección: Av. Fortuna no. 334, Col. Magdalena de las Salinas, Del. Gustavo A. Madero, CP 07760, Local SC-06.",,jgonzalez@hdgmx.com,N,N,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2020-03-14,2020-03-14,MEX,Mexico,fortuna@hdgmx.com,ENCUENTRO FORTUNA,45821,0115521218309,N,Mall - In-line,07760
Puerto Peñasco - Blvd Benito Juarez No. 102 int 3 Col Centro,,blizarraga@ggef.mx,N,N,Puerto Peñasco,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2020-01-31,2020-01-31,MEX,Mexico,mrivera@ggef.mx,PUERTO PENASCO,45831,011526622566334,N,Free-Standing,83550
"DQ TECOMAN - Insurgentes #35, Colonia Centro",,edgar.deluna@operadora-colima.com,N,N,Tecoman,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX10,Franquicias Del Puerto S.A. DE C.V.,Y,,jesus.orozco@operadora-colima.com,juan.orozco@operadora-colima.com,Franquicias Del Puerto S.A. DE C.V.,0115213121395022,2020-01-29,2020-01-29,MEX,Mexico,dq.tecoman@operadora-colima.com,TECOMAN,45876,0113131253697,N,Free-Standing,21800
Paseo Gómez Blvd. Ejército Mexicano Esq con Arboledas Local A40 Planta Baja Residencial Hamburgo,,jcampo@ggef.mx ,N,N,Gomez Palacios,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2020-08-30,2020-08-30,MEX,Mexico,jmendoza@ggef.mx,PASEO GÓMEZ,45878,011526622566334,N,Mall - In-line,35019
Centro Comercial Via Alta Leon Sur - Blv. Aeropuerto #1027 Colonia San Jose El Alto,,dortiz@ggef.mx,N,N,Leon,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2020-02-09,2020-02-09,MEX,Mexico,egarcia@ggef.mx,VIA ALTA,45882,011526622566334,N,Strip Center,37545
"Av. Manuel L. Barragán 325, col. Anáhuac",,Afredom@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2020-03-14,2020-03-14,MEX,Mexico,dqpfa@levaunidad.mx,FIESTA ANAHUAC,45889,011528134278691,N,Mall - In-line,66450
"Centro comercial Tlalne Fashion Mall. Av. Sor Juana Ines de la Cruz # 280, Local H-11",,fmontalvo@hdgmx.com,N,N,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2020-08-14,2020-08-14,MEX,Mexico,dqtlalnepantla@hdgmx.com,TLALNEPANTLA,45893,,N,Mall - In-line,54033
"Blvd Agustin Garcia Lopez #1000 Norte, Col las juntas,",,lramos@ggef.mx,N,N,Guaymas,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2020-02-22,2020-02-22,MEX,Mexico,lramos@ggef.mx,GUAYMAS,45894,011526622566334,N,Free-Standing,85420
"Camino Real de La Plata 102, Zona Plateada, Pachuca de Soto, Hgo. Local 218 dentro la Plaza galerías Pachuca",,,N,N,Pachuca,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX12,Organizacion Rodper,N,,direccion.operativa.dq@madapal.com,alberto.rodriguez@madapal.com,Organizacion Rodper Sa De Cv,0115214441880971,2020-09-17,2020-09-17,MEX,Mexico,dairyqueen.galerias@madapal.com,GALERÍAS,45927,0117714891014,N,Mall - Food Court,42083
"Plaza Nueva Espana, Av. Nueva Espana y Vialidad Chp #2300 Col. Marmol",,,N,N,Chihuahua,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX05,Delinort,N,,dqdianaparedes@gmail.com,carloslegarreta@dqchih.com,Delinort S A De C V,011526142351303,2020-06-18,2020-06-18,MEX,Mexico,paseonuevaespa@gmail.com,NUEVA ESPANA,45928,0116144235235,N,Strip Center,31063
Blvd Independencia 1510 Local 38,,lpadilla@ggef.mx,N,N,Ciudad Juarez,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2020-12-01,2020-12-01,MEX,Mexico,fcaballero@ggef.mx,LIBRAMIENTO,45948,011526622566334,N,Mall - In-line,32599
Av. Puerta de Hierro #212 Col. Puerta de Hierro Gran Vía,,Joanacalzada@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,Y,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2020-08-15,2020-08-15,MEX,Mexico,dqplazakune@levaunidad.mx,KUNE,45952,011528133427869,N,Free-Standing,64346
"Av. Constituyentes de 1975, #4120, Fracc. Capullo Sector Inalapa",,mmariscal@GGEF.MX,N,N,La Paz,Dairy Queen Express,DQ Express,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2020-10-23,2020-10-23,MEX,Mexico,izarate@ggef.mx,MI PLAZA,46029,011526622566334,N,Mall - Kiosk,23098
Calle La Salle # 3420-C Col. Lomas La Salle,,,N,N,Chihuahua,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX05,Delinort,Y,,dqdianaparedes@gmail.com,carloslegarreta@dqchih.com,Delinort S A De C V,011526142351303,2020-12-31,2020-12-31,MEX,Mexico,dqpolitecnico@gmail.com,POLITECNICO,46099,0115216142351303,N,Free-Standing,31214
Carretera Tijuana-Rosarito Fracc. Francisco Zarcos # 9650,,,N,N,Tijuana,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2021-07-03,2021-07-03,MEX,Mexico,aleon@ggef.mx,ALONDRAS,46168,011526622566334,N,Free-Standing,22660
Avenida Kabah Lote 1-02 Manzana 4 Supermanzana 221,,,N,N,Cancun,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2021-12-28,2021-12-28,MEX,Mexico,dqkabah@dairyqueenqr.com.mx,KABAH,46174,0119982363391,N,Free-Standing,77516
Corner Center (Kiosk) - Av Huayacan Sm 311 Mz 30 Lt. 03,,,N,N,Cancun,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2023-02-03,2023-02-03,MEX,Mexico,dqhuayacan@dairyqueenqr.com.mx,HUAYACAN,46175,0119982363391,N,Outlet Center,77560
Av. Elias Zamora Verduzco # 1 Col. Valle de la Laguna,,edgar.deluna@operadora-colima.com,N,N,Manzanillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX10,Franquicias Del Puerto S.A. DE C.V.,N,,jesus.orozco@operadora-colima.com,juan.orozco@operadora-colima.com,Franquicias Del Puerto S.A. DE C.V.,0115213121395022,2021-07-09,2021-07-09,MEX,Mexico,dq.valle@operadora-colima.com,VALLE DE LAS GARZAS,46203,011523123322000,N,Free-Standing,28219
Prolongacion Avenida Vicente Guerrero # 2685,Irapuato HEB,lperez@ggef.mx,N,N,Irapuato,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,Y,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2021-09-22,2021-09-22,MEX,Mexico,gmosqueda@ggef.mx,HEB,46220,011526622566334,N,Free-Standing,36620
Calle 35 - B #420 Por 35 Merida,,jorge.bustillos@rmglobalgroup.com.mx,N,N,MERIDA,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX15,RM Global,Y,adrian.ramirez@rmglobalgroup.com.mx,daniel.bobadilla@rmglobalgroup.com.mx,ruben.bobadilla@rmglobalgroup.com.mx,RM Global Group S.A De C.V.,0115219999699621,2021-09-04,2021-09-04,MEX,Mexico,dq.macro@rmglobalgroup.com.mx,MACRO,46224,011529996886062,N,Free-Standing,097143
"Murillo Vidal - Boulevard Rafael Murillo Vidal Esquina Calle Fascinacion, Fraccionamiento Ensueno",,alfredocruz@heladosinternacionales.com,N,N,Xalapa,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX08,Helados Internacionales,N,omarhernandez@heladosinternacionales.com,,juliomarquinez@grupoxalapa.com,Helados Internacionales S A De C V,0115212281048181,2023-09-28,2023-09-28,MEX,Mexico,dqmurillo@heladosinternacionales.com,MURILLO VIDAL,46228,011522288172719,N,Free-Standing,91060
"Av. 30 Norte, Esquina Calle 34 Norte Bis. Col. Gonzalo Guerrero. CP 77720. Playa del Carmen, Quintana Roo",,gcdorantes@hotmail.com,N,N,PLAYA DEL CARMEN,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX16,Operadora De Franquicias,N,moisesmo@dairyqueenqr.com.mx,ricardobenitez@ofp.com.mx,limonandres@gmail.com,Operadora De Franquicias De La Peninsula,01152228243419,2021-01-12,2021-01-12,MEX,Mexico,dqplayacentro@dairyqueenqr.com.mx,PLAYA 2 (CENTRO),46241,0119982363391,N,Strip Center,77710
"Av Mariano Otero 408 Local C-303-a, Jardines del Sol",,ismael.torres@dequ.mx,N,N,Guadalajara,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX06,Dequ,N,,javasmm@yahoo.com.mx,santiago.ochoa@dequ.mx,Dequ S A De C V,0115213316996768,2023-02-09,2022-04-22,MEX,Mexico,dqplazalaperla@gmail.com,LA PERLA,46264,0113320377500,N,Mall - Kiosk,45050
"Blvd Venustiano Carranza, 6075 Col. Rancho de Pena",,,N,N,Saltillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX14,Helados Game,N,dqsaltillo.gerenciagral@gmail.com,,alilu.med@gmail.com,Helados Game S.A. De C.V.,8444853672,2022-05-13,2022-05-13,MEX,Mexico,dqsaltillo.villalta@gmail.com,VILLALTA,46270,0118444272742,N,Mall - In-line,25210
"Periferico Luis Echeverria Alvarez No. 1205 Fracc. Lourdes, esquina con Avenida 3",,,N,N,Saltillo,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX14,Helados Game,N,dqsaltillo.gerenciagral@gmail.com,,alilu.med@gmail.com,Helados Game S.A. De C.V.,8444853672,2021-07-14,2021-07-14,MEX,Mexico,dqsaltillo.lourdes@gmail.com,LOURDES,46271,0118444272742,N,Free-Standing,25090
Carretera Monterrey Saltillo 2640 pad 3 Santa Catarina,,Joanacalzada@leva.mx,N,N,Monterrey,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,N,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2021-07-24,2021-07-24,MEX,Mexico,dqlapuerta@levaunidad.mx,LA PUERTA,46276,,N,Free-Standing,66358
Blvd. Hermanos Serdán #270 Local 216. Plaza Galerías Serdán. Col. Posadas,,ssanchez@ggef.mx,N,N,Puebla,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-07-02,2022-07-02,MEX,Mexico,gescalona@ggef.mx,GALERIAS SERDAN,70701,011526622566334,N,Mall - In-line,72062
Calz. Ignacio Zaragoza N°410. Plaza Parque Puebla local 15. Corredor Industrial la Ciénega,,ssanchez@ggef.mx,N,N,Puebla,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,rvarela@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2021-10-01,2021-10-01,MEX,Mexico,agarces@ggef.mx,PARQUE PUEBLA,70702,011526622566334,N,Mall - In-line,72220
Carretera Nacional km 270.2 Lomas de valle alto PAD3,,Mauriciom@leva.mx,N,N,Monterrey,Dairy Queen Treat,,Mexico,2000,INTERNATIONAL ADI,MX13,Leva Negocios,Y,refugio@leva.mx,,raul@leva.mx,"Leva Negocios & Franquicias, S.A. De C.V.",0115218115421515,2021-10-04,2021-10-04,MEX,Mexico,dqvallealto@levaunidad.mx,VALLE ALTO,70711,0118183380628,N,Free-Standing,64989
"Lat. Tercera Anillo Periférico 301, Int. 115, Residencial Valle Dorado",,edgar.deluna@operadora-colima.com,N,N,Colima,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX10,Franquicias Del Puerto S.A. DE C.V.,N,,jesus.orozco@operadora-colima.com,juan.orozco@operadora-colima.com,Franquicias Del Puerto S.A. DE C.V.,0115213121395022,2021-10-26,2021-10-26,MEX,Mexico,dq.zentralia@operadora-colima.com,ZENTRALIA,70713,011523123956545,N,Mall - In-line,28050
"Plaza San Pedro Calzada Cetys , Col.Vista Hermosa",,ynunez@ggef.mx,N,N,Mexicali,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ccastellanos@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-02-05,2022-02-05,MEX,Mexico,jalcantara@ggef.mx,SAN PEDRO,70721,011526622566334,N,Mall - In-line,21259
Calle Ignacio Allende # 106 Local 7 Zona Centro,,,N,N,Pachuca,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX12,Organizacion Rodper,N,,direccion.operativa.dq@madapal.com,alberto.rodriguez@madapal.com,Organizacion Rodper Sa De Cv,0115214441880971,2022-03-18,2022-03-18,MEX,Mexico,dairyqueen.pachucacentro@madapal.com,CENTRO,70737,0115214448403599,N,HIgh Street,70737
"Centro Comercial Encuentro Oceanía Local Dairy Queen SC-02, Av. del Peñón 355, Moctezuma 2da Secc. Delegacion Venustiano Carranza. CP 15530. Ciudad de México, CDMX",,jgonzalez@hdgmx.com,N,N,Mexico City,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX11,Adsur S.A. de C.V.,N,jsantiago@hdgmx.com,,andrei@hdgmx.com,Adsur S.A. de C.V.,0115215554052949,2021-11-10,2021-11-10,MEX,Mexico,dqoceania@hdgmx.com,ENCUENTRO OCEANIA,70743,0115557851628,N,Mall - In-line,15530
Av. Camarón Sábalo 500 PB-1. Plaza Camino Al Mar,,aalvarez@ggef.mx,N,N,MAZATLAN,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-01-28,2022-01-28,MEX,Mexico,areglas@ggef.mx,ZONA DORADA,70844,011526623005670,N,Free-Standing,82110
Blvd. Miguel Alemán #1495 Col. Las Rosas,,jcampo@ggef.mx ,N,Y,Gomez Palacio,Dairy Queen Treat,DQ Soft Serve,Mexico,2000,INTERNATIONAL ADI,MX03,DAQU DE,N,ilopez@ggef.mx,mvarela@ggef.mx,bsantos@ggef.mx,Daqu De Sonora S A De Cv,0115216622566334,2022-03-11,2022-03-11,MEX,Mexico,jgurrola@ggef.mx,LAS ROSAS,70971,011526622566334,N,Free-Standing,35090
